"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G20","POP","MEN","MLN_PER","A","1974",1441.94803952443,
"G20","POP","MEN","MLN_PER","A","1975",1465.84639409583,
"G20","POP","MEN","MLN_PER","A","1976",1488.73620705697,
"G20","POP","MEN","MLN_PER","A","1977",1511.32175352377,
"G20","POP","MEN","MLN_PER","A","1978",1533.83395760723,
"G20","POP","MEN","MLN_PER","A","1979",1556.98812941835,
"G20","POP","MEN","MLN_PER","A","1980",1581.91002565358,
"G20","POP","MEN","MLN_PER","A","1981",1606.51445768132,
"G20","POP","MEN","MLN_PER","A","1982",1631.61106036878,
"G20","POP","MEN","MLN_PER","A","1983",1656.57589382328,
"G20","POP","MEN","MLN_PER","A","1984",1681.20165002499,
"G20","POP","MEN","MLN_PER","A","1985",1706.55016186202,
"G20","POP","MEN","MLN_PER","A","1986",1733.11304726759,
"G20","POP","MEN","MLN_PER","A","1987",1760.74267518681,
"G20","POP","MEN","MLN_PER","A","1988",1788.49129590338,
"G20","POP","MEN","MLN_PER","A","1989",1816.10220443378,
"G20","POP","MEN","MLN_PER","A","1990",1843.68103297065,
"G20","POP","MEN","MLN_PER","A","1991",1871.8524354277,
"G20","POP","MEN","MLN_PER","A","1992",1896.53468992387,
"G20","POP","MEN","MLN_PER","A","1993",1920.18262540928,
"G20","POP","MEN","MLN_PER","A","1994",1943.2337902216,
"G20","POP","MEN","MLN_PER","A","1995",1965.91289158637,
"G20","POP","MEN","MLN_PER","A","1996",1987.94580440152,
"G20","POP","MEN","MLN_PER","A","1997",2009.71343266196,
"G20","POP","MEN","MLN_PER","A","1998",2031.07985621069,
"G20","POP","MEN","MLN_PER","A","1999",2052.17939550956,
"G20","POP","MEN","MLN_PER","A","2000",2072.9377565,
"G20","POP","MEN","MLN_PER","A","2001",2094.137702,
"G20","POP","MEN","MLN_PER","A","2002",2114.5896315,
"G20","POP","MEN","MLN_PER","A","2003",2135.362519,
"G20","POP","MEN","MLN_PER","A","2004",2156.131712,
"G20","POP","MEN","MLN_PER","A","2005",2176.887162,
"G20","POP","MEN","MLN_PER","A","2006",2197.474849,
"G20","POP","MEN","MLN_PER","A","2007",2218.40444295362,
"G20","POP","MEN","MLN_PER","A","2008",2239.477941,
"G20","POP","MEN","MLN_PER","A","2009",2260.3203765,
"G20","POP","MEN","MLN_PER","A","2010",2281.038429,
"G20","POP","MEN","MLN_PER","A","2011",2300.704116,
"G20","POP","MEN","MLN_PER","A","2012",2321.2708315,
"G20","POP","MEN","MLN_PER","A","2013",2341.568773,
"G20","POP","MEN","MLN_PER","A","2014",2361.678867,
"G20","POP","MEN","MLN_PER","A","2015",2380.7032745,
"G20","POP","MEN","MLN_PER","A","2016",2399.976321,
"G20","POP","MEN","MLN_PER","A","2017",2418.6144595,
"G20","POP","MEN","MLN_PER","A","2018",2435.8934775,
"G20","POP","MEN","MLN_PER","A","2019",2451.5923995,
"G20","POP","MEN","MLN_PER","A","2020",2466.786766,
"G20","POP","TOT","MLN_PER","A","1950",1867.498595,
"G20","POP","TOT","MLN_PER","A","1951",1896.849361,
"G20","POP","TOT","MLN_PER","A","1952",1930.974544,
"G20","POP","TOT","MLN_PER","A","1953",1966.607052,
"G20","POP","TOT","MLN_PER","A","1954",2003.226076,
"G20","POP","TOT","MLN_PER","A","1955",2041.530028,
"G20","POP","TOT","MLN_PER","A","1956",2079.429924,
"G20","POP","TOT","MLN_PER","A","1957",2118.699206,
"G20","POP","TOT","MLN_PER","A","1958",2158.765924,
"G20","POP","TOT","MLN_PER","A","1959",2194.010995,
"G20","POP","TOT","MLN_PER","A","1960",2222.370745,
"G20","POP","TOT","MLN_PER","A","1961",2251.526215,
"G20","POP","TOT","MLN_PER","A","1962",2289.721126,
"G20","POP","TOT","MLN_PER","A","1963",2337.853228,
"G20","POP","TOT","MLN_PER","A","1964",2387.504194,
"G20","POP","TOT","MLN_PER","A","1965",2435.355526,
"G20","POP","TOT","MLN_PER","A","1966",2481.994606,
"G20","POP","TOT","MLN_PER","A","1967",2527.903301,
"G20","POP","TOT","MLN_PER","A","1968",2575.675963,
"G20","POP","TOT","MLN_PER","A","1969",2625.487965,
"G20","POP","TOT","MLN_PER","A","1970",2675.385714,
"G20","POP","TOT","MLN_PER","A","1971",2726.461352,
"G20","POP","TOT","MLN_PER","A","1972",2776.6459435,
"G20","POP","TOT","MLN_PER","A","1973",2826.2626255,
"G20","POP","TOT","MLN_PER","A","1974",2875.0477105,
"G20","POP","TOT","MLN_PER","A","1975",2922.147945,
"G20","POP","TOT","MLN_PER","A","1976",2967.373256,
"G20","POP","TOT","MLN_PER","A","1977",3011.9392765,
"G20","POP","TOT","MLN_PER","A","1978",3056.3905415,
"G20","POP","TOT","MLN_PER","A","1979",3102.0280255,
"G20","POP","TOT","MLN_PER","A","1980",3150.705202,
"G20","POP","TOT","MLN_PER","A","1981",3199.340185,
"G20","POP","TOT","MLN_PER","A","1982",3249.2269995,
"G20","POP","TOT","MLN_PER","A","1983",3298.900032,
"G20","POP","TOT","MLN_PER","A","1984",3347.926044,
"G20","POP","TOT","MLN_PER","A","1985",3398.372876,
"G20","POP","TOT","MLN_PER","A","1986",3450.6794445,
"G20","POP","TOT","MLN_PER","A","1987",3504.5047815,
"G20","POP","TOT","MLN_PER","A","1988",3558.476552,
"G20","POP","TOT","MLN_PER","A","1989",3612.248632,
"G20","POP","TOT","MLN_PER","A","1990",3667.347052,
"G20","POP","TOT","MLN_PER","A","1991",3721.045445,
"G20","POP","TOT","MLN_PER","A","1992",3769.3663495,
"G20","POP","TOT","MLN_PER","A","1993",3815.9656925,
"G20","POP","TOT","MLN_PER","A","1994",3861.435365,
"G20","POP","TOT","MLN_PER","A","1995",3906.041795,
"G20","POP","TOT","MLN_PER","A","1996",3949.4127575,
"G20","POP","TOT","MLN_PER","A","1997",3992.015961,
"G20","POP","TOT","MLN_PER","A","1998",4033.783497,
"G20","POP","TOT","MLN_PER","A","1999",4074.879602,
"G20","POP","TOT","MLN_PER","A","2000",4116.5877935,
"G20","POP","TOT","MLN_PER","A","2001",4157.5693445,
"G20","POP","TOT","MLN_PER","A","2002",4196.8729125,
"G20","POP","TOT","MLN_PER","A","2003",4237.3477215,
"G20","POP","TOT","MLN_PER","A","2004",4277.669237,
"G20","POP","TOT","MLN_PER","A","2005",4317.968524,
"G20","POP","TOT","MLN_PER","A","2006",4358.028574,
"G20","POP","TOT","MLN_PER","A","2007",4398.5860035,
"G20","POP","TOT","MLN_PER","A","2008",4439.612934,
"G20","POP","TOT","MLN_PER","A","2009",4480.351031,
"G20","POP","TOT","MLN_PER","A","2010",4521.9076935,
"G20","POP","TOT","MLN_PER","A","2011",4560.882548,
"G20","POP","TOT","MLN_PER","A","2012",4601.2102675,
"G20","POP","TOT","MLN_PER","A","2013",4641.096498,
"G20","POP","TOT","MLN_PER","A","2014",4680.656804,
"G20","POP","TOT","MLN_PER","A","2015",4718.5544845,
"G20","POP","TOT","MLN_PER","A","2016",4756.4106465,
"G20","POP","TOT","MLN_PER","A","2017",4793.339269,
"G20","POP","TOT","MLN_PER","A","2018",4827.632413,
"G20","POP","TOT","MLN_PER","A","2019",4859.0125035,
"G20","POP","TOT","MLN_PER","A","2020",4888.0705725,
"G20","POP","WOMEN","MLN_PER","A","1950",936493.119321589,
"G20","POP","WOMEN","MLN_PER","A","1951",950894.49540807,
"G20","POP","WOMEN","MLN_PER","A","1952",967674.83942909,
"G20","POP","WOMEN","MLN_PER","A","1953",985194.314979795,
"G20","POP","WOMEN","MLN_PER","A","1954",1003188.51176474,
"G20","POP","WOMEN","MLN_PER","A","1955",1022028.86570977,
"G20","POP","WOMEN","MLN_PER","A","1956",1040785.69889279,
"G20","POP","WOMEN","MLN_PER","A","1957",1060216.5564592,
"G20","POP","WOMEN","MLN_PER","A","1958",1080019.75953266,
"G20","POP","WOMEN","MLN_PER","A","1959",1097481.52171608,
"G20","POP","WOMEN","MLN_PER","A","1960",1111636.42538123,
"G20","POP","WOMEN","MLN_PER","A","1961",1126018.47761798,
"G20","POP","WOMEN","MLN_PER","A","1962",1144905.41242798,
"G20","POP","WOMEN","MLN_PER","A","1963",1168648.06157449,
"G20","POP","WOMEN","MLN_PER","A","1964",1193105.97352217,
"G20","POP","WOMEN","MLN_PER","A","1965",1216717.1214014,
"G20","POP","WOMEN","MLN_PER","A","1966",1239807.37786194,
"G20","POP","WOMEN","MLN_PER","A","1967",1262555.07714016,
"G20","POP","WOMEN","MLN_PER","A","1968",1286137.18264197,
"G20","POP","WOMEN","MLN_PER","A","1969",1310625.74186472,
"G20","POP","WOMEN","MLN_PER","A","1970",1335256.5944911,
"G20","POP","WOMEN","MLN_PER","A","1971",1360323.96726195,
"G20","POP","WOMEN","MLN_PER","A","1972",1384919.34595779,
"G20","POP","WOMEN","MLN_PER","A","1973",1409204.48556156,
"G20","POP","WOMEN","MLN_PER","A","1974",1433099.68097557,
"G20","POP","WOMEN","MLN_PER","A","1975",1456301.66090417,
"G20","POP","WOMEN","MLN_PER","A","1976",1478637.15094304,
"G20","POP","WOMEN","MLN_PER","A","1977",1500617.52997623,
"G20","POP","WOMEN","MLN_PER","A","1978",1522556.58189277,
"G20","POP","WOMEN","MLN_PER","A","1979",1545039.89408165,
"G20","POP","WOMEN","MLN_PER","A","1980",1568795.17934642,
"G20","POP","WOMEN","MLN_PER","A","1981",1592825.83731868,
"G20","POP","WOMEN","MLN_PER","A","1982",1617615.93913122,
"G20","POP","WOMEN","MLN_PER","A","1983",1642324.14517672,
"G20","POP","WOMEN","MLN_PER","A","1984",1666724.39897501,
"G20","POP","WOMEN","MLN_PER","A","1985",1691822.71213798,
"G20","POP","WOMEN","MLN_PER","A","1986",1717566.50723241,
"G20","POP","WOMEN","MLN_PER","A","1987",1743762.11231319,
"G20","POP","WOMEN","MLN_PER","A","1988",1769985.26009662,
"G20","POP","WOMEN","MLN_PER","A","1989",1796146.53056622,
"G20","POP","WOMEN","MLN_PER","A","1990",1823666.11802935,
"G20","POP","WOMEN","MLN_PER","A","1991",1849193.0125723,
"G20","POP","WOMEN","MLN_PER","A","1992",1872831.66257613,
"G20","POP","WOMEN","MLN_PER","A","1993",1895783.07409072,
"G20","POP","WOMEN","MLN_PER","A","1994",1918201.5747784,
"G20","POP","WOMEN","MLN_PER","A","1995",1940128.89641363,
"G20","POP","WOMEN","MLN_PER","A","1996",1961466.94609848,
"G20","POP","WOMEN","MLN_PER","A","1997",1982302.53533804,
"G20","POP","WOMEN","MLN_PER","A","1998",2002703.64478931,
"G20","POP","WOMEN","MLN_PER","A","1999",2022700.21849044,
"G20","POP","WOMEN","MLN_PER","A","2000",2043659.584,
"G20","POP","WOMEN","MLN_PER","A","2001",2063544.2415,
"G20","POP","WOMEN","MLN_PER","A","2002",2082462.004,
"G20","POP","WOMEN","MLN_PER","A","2003",2102203.6895,
"G20","POP","WOMEN","MLN_PER","A","2004",2121777.969,
"G20","POP","WOMEN","MLN_PER","A","2005",2141317.917,
"G20","POP","WOMEN","MLN_PER","A","2006",2160767.028,
"G20","POP","WOMEN","MLN_PER","A","2007",2180530.25254638,
"G20","POP","WOMEN","MLN_PER","A","2008",2200415.867,
"G20","POP","WOMEN","MLN_PER","A","2009",2220265.6775,
"G20","POP","WOMEN","MLN_PER","A","2010",2240869.2625,
"G20","POP","WOMEN","MLN_PER","A","2011",2260178.434,
"G20","POP","WOMEN","MLN_PER","A","2012",2279939.438,
"G20","POP","WOMEN","MLN_PER","A","2013",2299527.727,
"G20","POP","WOMEN","MLN_PER","A","2014",2318977.94,
"G20","POP","WOMEN","MLN_PER","A","2015",2337851.211,
"G20","POP","WOMEN","MLN_PER","A","2016",2356434.3305,
"G20","POP","WOMEN","MLN_PER","A","2017",2374724.8145,
"G20","POP","WOMEN","MLN_PER","A","2018",2391760.6105,
"G20","POP","WOMEN","MLN_PER","A","2019",2407364.38,
"G20","POP","WOMEN","MLN_PER","A","2020",2421228.1465,
"OECD","POP","MEN","MLN_PER","A","1950",345.594414678411,
"OECD","POP","MEN","MLN_PER","A","1951",349.23947659193,
"OECD","POP","MEN","MLN_PER","A","1952",354.097808570909,
"OECD","POP","MEN","MLN_PER","A","1953",358.916276020205,
"OECD","POP","MEN","MLN_PER","A","1954",363.920891235263,
"OECD","POP","MEN","MLN_PER","A","1955",369.128784290233,
"OECD","POP","MEN","MLN_PER","A","1956",374.092713107209,
"OECD","POP","MEN","MLN_PER","A","1957",379.218871540804,
"OECD","POP","MEN","MLN_PER","A","1958",384.639036467337,
"OECD","POP","MEN","MLN_PER","A","1959",390.202270283924,
"OECD","POP","MEN","MLN_PER","A","1960",395.300075618769,
"OECD","POP","MEN","MLN_PER","A","1961",401.152211382022,
"OECD","POP","MEN","MLN_PER","A","1962",407.123823572021,
"OECD","POP","MEN","MLN_PER","A","1963",412.916603425513,
"OECD","POP","MEN","MLN_PER","A","1964",418.663089477828,
"OECD","POP","MEN","MLN_PER","A","1965",424.229654598603,
"OECD","POP","MEN","MLN_PER","A","1966",429.27548813806,
"OECD","POP","MEN","MLN_PER","A","1967",434.39548385984,
"OECD","POP","MEN","MLN_PER","A","1968",439.413991358027,
"OECD","POP","MEN","MLN_PER","A","1969",444.551239135284,
"OECD","POP","MEN","MLN_PER","A","1970",449.612630508903,
"OECD","POP","MEN","MLN_PER","A","1971",455.083555738053,
"OECD","POP","MEN","MLN_PER","A","1972",460.524775542207,
"OECD","POP","MEN","MLN_PER","A","1973",465.737402938439,
"OECD","POP","MEN","MLN_PER","A","1974",470.834237524433,
"OECD","POP","MEN","MLN_PER","A","1975",475.727576095829,
"OECD","POP","MEN","MLN_PER","A","1976",480.228463056965,
"OECD","POP","MEN","MLN_PER","A","1977",484.751811523773,
"OECD","POP","MEN","MLN_PER","A","1978",489.30686360723,
"OECD","POP","MEN","MLN_PER","A","1979",493.955165418352,
"OECD","POP","MEN","MLN_PER","A","1980",498.400733653585,
"OECD","POP","MEN","MLN_PER","A","1981",503.07733768132,
"OECD","POP","MEN","MLN_PER","A","1982",507.543708368784,
"OECD","POP","MEN","MLN_PER","A","1983",511.868719823279,
"OECD","POP","MEN","MLN_PER","A","1984",516.049956024993,
"OECD","POP","MEN","MLN_PER","A","1985",520.787507862021,
"OECD","POP","MEN","MLN_PER","A","1986",525.124676267593,
"OECD","POP","MEN","MLN_PER","A","1987",529.383459186805,
"OECD","POP","MEN","MLN_PER","A","1988",533.759583903376,
"OECD","POP","MEN","MLN_PER","A","1989",538.324948433778,
"OECD","POP","MEN","MLN_PER","A","1990",542.449488970648,
"OECD","POP","MEN","MLN_PER","A","1991",549.1190464277,
"OECD","POP","MEN","MLN_PER","A","1992",554.434745923868,
"OECD","POP","MEN","MLN_PER","A","1993",559.366252409279,
"OECD","POP","MEN","MLN_PER","A","1994",563.914256221596,
"OECD","POP","MEN","MLN_PER","A","1995",568.373569586373,
"OECD","POP","MEN","MLN_PER","A","1996",572.708294401515,
"OECD","POP","MEN","MLN_PER","A","1997",577.015846661965,
"OECD","POP","MEN","MLN_PER","A","1998",581.078259210695,
"OECD","POP","MEN","MLN_PER","A","1999",585.200953509562,
"OECD","POP","MEN","MLN_PER","A","2000",589.6287685,
"OECD","POP","MEN","MLN_PER","A","2001",594.043663,
"OECD","POP","MEN","MLN_PER","A","2002",598.473137,
"OECD","POP","MEN","MLN_PER","A","2003",602.801373,
"OECD","POP","MEN","MLN_PER","A","2004",607.21832,
"OECD","POP","MEN","MLN_PER","A","2005",611.776304,
"OECD","POP","MEN","MLN_PER","A","2006",616.4127995,
"OECD","POP","MEN","MLN_PER","A","2007",621.471181953618,
"OECD","POP","MEN","MLN_PER","A","2008",626.619838,
"OECD","POP","MEN","MLN_PER","A","2009",631.275961,
"OECD","POP","MEN","MLN_PER","A","2010",635.215712,
"OECD","POP","MEN","MLN_PER","A","2011",638.3703165,
"OECD","POP","MEN","MLN_PER","A","2012",642.365007519568,
"OECD","POP","MEN","MLN_PER","A","2013",646.179365988442,
"OECD","POP","MEN","MLN_PER","A","2014",650.369058689533,
"OECD","POP","MEN","MLN_PER","A","2015",654.713153439853,
"OECD","POP","MEN","MLN_PER","A","2016",659.099840226865,
"OECD","POP","MEN","MLN_PER","A","2017",662.976357704307,
"OECD","POP","MEN","MLN_PER","A","2018",666.861147295725,
"OECD","POP","MEN","MLN_PER","A","2019",670.634234328416,
"OECD","POP","MEN","MLN_PER","A","2020",675.588460349556,
"OECD","POP","MEN","MLN_PER","A","2021",677.072509625862,
"OECD","POP","WOMEN","MLN_PER","A","1950",362904.449321589,
"OECD","POP","WOMEN","MLN_PER","A","1951",366381.81940807,
"OECD","POP","WOMEN","MLN_PER","A","1952",371134.926429091,
"OECD","POP","WOMEN","MLN_PER","A","1953",375878.621979795,
"OECD","POP","WOMEN","MLN_PER","A","1954",380803.524764737,
"OECD","POP","WOMEN","MLN_PER","A","1955",385910.375709767,
"OECD","POP","WOMEN","MLN_PER","A","1956",390968.341892791,
"OECD","POP","WOMEN","MLN_PER","A","1957",396200.701459196,
"OECD","POP","WOMEN","MLN_PER","A","1958",401675.275532663,
"OECD","POP","WOMEN","MLN_PER","A","1959",407250.890716076,
"OECD","POP","WOMEN","MLN_PER","A","1960",412539.614381231,
"OECD","POP","WOMEN","MLN_PER","A","1961",418129.428617978,
"OECD","POP","WOMEN","MLN_PER","A","1962",424075.906427979,
"OECD","POP","WOMEN","MLN_PER","A","1963",429919.325574487,
"OECD","POP","WOMEN","MLN_PER","A","1964",435684.640522172,
"OECD","POP","WOMEN","MLN_PER","A","1965",441321.445401397,
"OECD","POP","WOMEN","MLN_PER","A","1966",446605.58886194,
"OECD","POP","WOMEN","MLN_PER","A","1967",452014.82414016,
"OECD","POP","WOMEN","MLN_PER","A","1968",457314.439641973,
"OECD","POP","WOMEN","MLN_PER","A","1969",462513.636864716,
"OECD","POP","WOMEN","MLN_PER","A","1970",467612.259491097,
"OECD","POP","WOMEN","MLN_PER","A","1971",473145.484261947,
"OECD","POP","WOMEN","MLN_PER","A","1972",478664.440957793,
"OECD","POP","WOMEN","MLN_PER","A","1973",483902.701561561,
"OECD","POP","WOMEN","MLN_PER","A","1974",489047.048975567,
"OECD","POP","WOMEN","MLN_PER","A","1975",494228.284904171,
"OECD","POP","WOMEN","MLN_PER","A","1976",499120.918943035,
"OECD","POP","WOMEN","MLN_PER","A","1977",503980.391976227,
"OECD","POP","WOMEN","MLN_PER","A","1978",508898.52289277,
"OECD","POP","WOMEN","MLN_PER","A","1979",513797.089081648,
"OECD","POP","WOMEN","MLN_PER","A","1980",518846.391346415,
"OECD","POP","WOMEN","MLN_PER","A","1981",523690.00331868,
"OECD","POP","WOMEN","MLN_PER","A","1982",528402.600131216,
"OECD","POP","WOMEN","MLN_PER","A","1983",532915.935176721,
"OECD","POP","WOMEN","MLN_PER","A","1984",537261.105975007,
"OECD","POP","WOMEN","MLN_PER","A","1985",542577.767137979,
"OECD","POP","WOMEN","MLN_PER","A","1986",546935.422232407,
"OECD","POP","WOMEN","MLN_PER","A","1987",551194.943313195,
"OECD","POP","WOMEN","MLN_PER","A","1988",555539.581096624,
"OECD","POP","WOMEN","MLN_PER","A","1989",560102.010566222,
"OECD","POP","WOMEN","MLN_PER","A","1990",565599.895029352,
"OECD","POP","WOMEN","MLN_PER","A","1991",570879.2385723,
"OECD","POP","WOMEN","MLN_PER","A","1992",576175.237576132,
"OECD","POP","WOMEN","MLN_PER","A","1993",581154.864090721,
"OECD","POP","WOMEN","MLN_PER","A","1994",585876.368778404,
"OECD","POP","WOMEN","MLN_PER","A","1995",590433.688413627,
"OECD","POP","WOMEN","MLN_PER","A","1996",594942.807098485,
"OECD","POP","WOMEN","MLN_PER","A","1997",599419.702338035,
"OECD","POP","WOMEN","MLN_PER","A","1998",603771.797789306,
"OECD","POP","WOMEN","MLN_PER","A","1999",608098.161490438,
"OECD","POP","WOMEN","MLN_PER","A","2000",612471.691,
"OECD","POP","WOMEN","MLN_PER","A","2001",616822.809,
"OECD","POP","WOMEN","MLN_PER","A","2002",621253.664,
"OECD","POP","WOMEN","MLN_PER","A","2003",625665.189,
"OECD","POP","WOMEN","MLN_PER","A","2004",630013.067,
"OECD","POP","WOMEN","MLN_PER","A","2005",634425.588,
"OECD","POP","WOMEN","MLN_PER","A","2006",638965.0335,
"OECD","POP","WOMEN","MLN_PER","A","2007",643891.743046382,
"OECD","POP","WOMEN","MLN_PER","A","2008",648819.9365,
"OECD","POP","WOMEN","MLN_PER","A","2009",653377.0255,
"OECD","POP","WOMEN","MLN_PER","A","2010",658409.647,
"OECD","POP","WOMEN","MLN_PER","A","2011",661972.836,
"OECD","POP","WOMEN","MLN_PER","A","2012",665914.442910937,
"OECD","POP","WOMEN","MLN_PER","A","2013",669671.469652968,
"OECD","POP","WOMEN","MLN_PER","A","2014",673749.868744311,
"OECD","POP","WOMEN","MLN_PER","A","2015",677695.183873612,
"OECD","POP","WOMEN","MLN_PER","A","2016",681753.816225352,
"OECD","POP","WOMEN","MLN_PER","A","2017",685527.564389015,
"OECD","POP","WOMEN","MLN_PER","A","2018",689251.634161947,
"OECD","POP","WOMEN","MLN_PER","A","2019",692886.837818803,
"OECD","POP","WOMEN","MLN_PER","A","2020",696059.742366913,
"OECD","POP","WOMEN","MLN_PER","A","2021",697724.046345054,
"ARG","POP","TOT","AGRWTH","A","1951",2.13993475113257,
"ARG","POP","TOT","AGRWTH","A","1952",2.05289135760437,
"ARG","POP","TOT","AGRWTH","A","1953",1.97942557775782,
"ARG","POP","TOT","AGRWTH","A","1954",1.91840573227253,
"ARG","POP","TOT","AGRWTH","A","1955",1.86896452398949,
"ARG","POP","TOT","AGRWTH","A","1956",1.81579812149524,
"ARG","POP","TOT","AGRWTH","A","1957",1.75921337979155,
"ARG","POP","TOT","AGRWTH","A","1958",1.71335432000897,
"ARG","POP","TOT","AGRWTH","A","1959",1.67754441172141,
"ARG","POP","TOT","AGRWTH","A","1960",1.65109982926016,
"ARG","POP","TOT","AGRWTH","A","1961",1.62287949996144,
"ARG","POP","TOT","AGRWTH","A","1962",1.59041397559199,
"ARG","POP","TOT","AGRWTH","A","1963",1.56279541269541,
"ARG","POP","TOT","AGRWTH","A","1964",1.53975642389396,
"ARG","POP","TOT","AGRWTH","A","1965",1.5210363034794,
"ARG","POP","TOT","AGRWTH","A","1966",1.47439526148559,
"ARG","POP","TOT","AGRWTH","A","1967",1.42711876355026,
"ARG","POP","TOT","AGRWTH","A","1968",1.42295801169408,
"ARG","POP","TOT","AGRWTH","A","1969",1.45951426019974,
"ARG","POP","TOT","AGRWTH","A","1970",1.53446730505453,
"ARG","POP","TOT","AGRWTH","A","1971",1.63587289608174,
"ARG","POP","TOT","AGRWTH","A","1972",1.70615406958613,
"ARG","POP","TOT","AGRWTH","A","1973",1.72880079228645,
"ARG","POP","TOT","AGRWTH","A","1974",1.70693367145474,
"ARG","POP","TOT","AGRWTH","A","1975",1.64346146684562,
"ARG","POP","TOT","AGRWTH","A","1976",1.56966662473344,
"ARG","POP","TOT","AGRWTH","A","1977",1.52622768837883,
"ARG","POP","TOT","AGRWTH","A","1978",1.50315013140842,
"ARG","POP","TOT","AGRWTH","A","1979",1.49931612207235,
"ARG","POP","TOT","AGRWTH","A","1980",1.51357026174729,
"ARG","POP","TOT","AGRWTH","A","1981",1.53278478190708,
"ARG","POP","TOT","AGRWTH","A","1982",1.53900979241428,
"ARG","POP","TOT","AGRWTH","A","1983",1.53596425024675,
"ARG","POP","TOT","AGRWTH","A","1984",1.52421595069527,
"ARG","POP","TOT","AGRWTH","A","1985",1.50428656172837,
"ARG","POP","TOT","AGRWTH","A","1986",1.49236094924009,
"ARG","POP","TOT","AGRWTH","A","1987",1.48601966713854,
"ARG","POP","TOT","AGRWTH","A","1988",1.46882563051694,
"ARG","POP","TOT","AGRWTH","A","1989",1.44135314089655,
"ARG","POP","TOT","AGRWTH","A","1990",1.40424073993152,
"ARG","POP","TOT","AGRWTH","A","1991",1.37409535060069,
"ARG","POP","TOT","AGRWTH","A","1992",1.35173676734059,
"ARG","POP","TOT","AGRWTH","A","1993",1.32168762932224,
"ARG","POP","TOT","AGRWTH","A","1994",1.28437169786399,
"ARG","POP","TOT","AGRWTH","A","1995",1.24015131575155,
"ARG","POP","TOT","AGRWTH","A","1996",1.19749806032911,
"ARG","POP","TOT","AGRWTH","A","1997",1.16147271354425,
"ARG","POP","TOT","AGRWTH","A","1998",1.12633671121533,
"ARG","POP","TOT","AGRWTH","A","1999",1.09203103413386,
"ARG","POP","TOT","AGRWTH","A","2000",1.05850841366683,
"ARG","POP","TOT","AGRWTH","A","2001",1.01347441550382,
"ARG","POP","TOT","AGRWTH","A","2002",1.02573552505562,
"ARG","POP","TOT","AGRWTH","A","2003",1.03810073173474,
"ARG","POP","TOT","AGRWTH","A","2004",1.05059492115252,
"ARG","POP","TOT","AGRWTH","A","2005",1.06319411400017,
"ARG","POP","TOT","AGRWTH","A","2006",1.01677864322079,
"ARG","POP","TOT","AGRWTH","A","2007",1.02793095112078,
"ARG","POP","TOT","AGRWTH","A","2008",1.03921026961171,
"ARG","POP","TOT","AGRWTH","A","2009",1.05055468628451,
"ARG","POP","TOT","AGRWTH","A","2010",1.06200898576674,
"ARG","POP","TOT","AGRWTH","A","2011",1.15973263315478,
"ARG","POP","TOT","AGRWTH","A","2012",1.14339302822075,
"ARG","POP","TOT","AGRWTH","A","2013",1.12539465214696,
